,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category
11353,es_0122733,product_es_0811112,reviewer_es_0088144,2,"Han enviado otro modelo, pero imagino que son parecidos. Solo vale para darse aire en la cara con el ventilador muy cerca.",No esperar milagros,es,pc
11354,es_0346974,product_es_0686393,reviewer_es_0957949,2,"Lo compré por que mi hijo se lo pasa genial en uno que parece mas sencillo de otra marca en casa de la abuela. Este ha durado dos días, el de la casa de la abuela ha aguantado todo el verano y se ha guardado intacto. Nunca llegó a funcionar bien, ya que uno de los agujeros tenía un corte que se hizo mas grande el segundo día.",Al segundo día se ha roto.,es,sports
11355,es_0715044,product_es_0057609,reviewer_es_0520756,2,"Me llegó de color rojo, y en la foto es azul. La copa en sí es igual que la de el anuncio.",Color erróneo,es,home
11356,es_0232543,product_es_0032579,reviewer_es_0763331,2,Tardo una barbaridad en enviármelo.,Reloj,es,sports
11357,es_0965809,product_es_0420914,reviewer_es_0909938,2,No conozco cómo escuchar las pistas de audio indicadas en la portada del libro. Agradezco ayuda. Un saludo,Desconozco cómo oír pistas de audio,es,book
11358,es_0002598,product_es_0516379,reviewer_es_0923864,2,Un poco cutre la calidad pero para la ocasión a servido. No podemos pedir más por su precio es lo que hay,Es lo que hay por el precio,es,toy
11359,es_0281810,product_es_0614490,reviewer_es_0974648,2,Para nada parece un reborn...es mona como muñeca...,No parece como la foto,es,toy
11360,es_0816328,product_es_0665138,reviewer_es_0211254,2,"Le pongo dos estrellas, por embalaje y envio. La verdad que nos ha defraudado, tampoco es que esperara mucho. No cubre la pantalla en su totalidad, se queda bastante pequeña, queda mucha pantalla sin cubrir y son bastante complicadas de poner. Eran para dos teléfonos y hemos tenido que usar las tres. Una se ha ido a la basura, al tercer intento.",Las he comprado mejores,es,wireless
11361,es_0377951,product_es_0888698,reviewer_es_0678135,2,"He quedado bastante decepcionada. Mi perro tiene el pelo corto y suelta mucho pelo. El guante lo que hace es levantar el pelo de mi perro cuando se lo paso pero no lo recoge muy bien. Me lleno mas de pelos yo que el guante. Y los cepillos tampoco cogen el pelo demasiado bien, sea de la ropa o del sofa o de las cama de mis perro",Decepcionada,es,pet_products
11362,es_0838468,product_es_0889808,reviewer_es_0934866,2,Se me rompió la pantalla y no encuentro recambio,No me gusta mucho,es,pc
11363,es_0738963,product_es_0155393,reviewer_es_0266783,2,"Tengo que decir que pensaba que era un cristal templado, pero es un trozo de lámina fina de plástico del tipo de los protectores antiguos de los móviles, lleva unos cuantos pero no me da seguridad.",Regular nada más,es,wireless
11364,es_0579552,product_es_0870285,reviewer_es_0700643,2,La verdad es que se soltaban fácilmente y al final decidí no usarlas más,Poca utilidad,es,home
11365,es_0547579,product_es_0745887,reviewer_es_0122284,2,Es demasiado pequeña,Muy pequeña,es,jewelry
11366,es_0395230,product_es_0557235,reviewer_es_0618695,2,"En General no me ha gustado casi nada, Materales Simples Para el precio del Producto y he tenido que gastarme 14 Eurazos en las dos Lamparas,el Enunciado del Producto ylas Imágenes dan a entender que viene con las 2 Lamparas. No lo devuelvo porque no merece la pena gastar dinero para devolver el Producto.",Le Faltan las 2 Lamparas,es,home
11367,es_0172141,product_es_0733647,reviewer_es_0364677,2,Es un disfraz bonito pero de muy mala calidad para haber pagado 23 euros. Al final del día que lo estrenó el tejido ya tenía pelotillas en los brazos.,Bonito pero cutre,es,toy
11368,es_0361452,product_es_0774835,reviewer_es_0349505,2,"Cuando recibo el pedido, venia abierto el precinto y el repartidor me lo entrego con el precinto bocaabajo para que no viera que estaba abierto... me di cuenta cuando se fue y no me dio tiempo a alcanzarlo, abro el paquete y faltaban cartuchos del los 6 juegos de 5 colores que pedi (total 30 Unidades) faltaban 4 negros y alguno de distintos colores. me supone mas reclamar que lo que me costo, pero no se de quien es la culpa si del repartidor o de amazon o de quien, pero me siento estafado",No se de quien es la culpa,es,office_product
11369,es_0324892,product_es_0364210,reviewer_es_0097574,2,"Es muy grande, y llega a molestar a la hora de cambiar de marchas",Grande y molesto,es,wireless
11370,es_0089963,product_es_0615221,reviewer_es_0238534,2,"Compré el de 1 canal y todo perfecto, por defecto le das al A y activas el relé, y le das al B y lo desactivas. Pero se puede configurar para que se comporte de otras maneras (ojo que las instrucciones no están en español, pero si investigas un poco no es complicado). Muy satisfecho con el producto. El problema fue al adquirir el de 2 canales, los relés eran más pequeños y el mando tenía solo 2 botones, me pareció raro porque se supone que tenía las mismas funciones. Al conectarlo empezó a calentarse y a desprender olor, rápidamente lo he desconectado y lo he comprobado con un polímetro y 5 de los 8 contactos están conectados entre sí, me ha provocado un cortocircuito y me ha quemado otro dispositivo.",He comprado 2 y uno me ha dado un buen susto,es,home_improvement
11371,es_0360945,product_es_0221595,reviewer_es_0179563,2,"bien empaquetado, pero no cubre todo el cristal del reloj",No cubre toda la esfera,es,wireless
11372,es_0697652,product_es_0532482,reviewer_es_0298457,2,"Buena luz al principio, lastima que al mes de estar colocadas tres de ellas se han quedado al 15% de luz de forma inexplicable.",Problemas intensidad luz,es,home
11373,es_0506679,product_es_0847572,reviewer_es_0019147,2,"La calidad no es que sea muy buena. Son finos y el material tampoco me convence. Se rompen con facilidad, quizás sea el uso que cada uno le dé, yo en concreto los usaba para running. Observaba que el hilo hace rozadura en la planta del pie al correr o andar rápido. No repetiría este producto.",Ni fu ni fa,es,apparel
11374,es_0752457,product_es_0441451,reviewer_es_0599608,2,"Cumplió su finalidad por un par de semanas. A la primera tormenta, se rasgó una gran parte, dejándome un buen agujero en el toldo.",Muy bonito hasta que se acabó,es,sports
11375,es_0258247,product_es_0934441,reviewer_es_0990043,2,"La calidad no es que sea muy buena, con muchos hilos salientes y costuras sin terminar. Además, en mi caso, la manga izquierda tenía botón para ajustarla, mientras que la derecha no. En cuanto al tallaje las mangas son cortas y la anchura del cuerpo demasiada.",CALIDAD DEFICIENTE,es,apparel
11376,es_0295517,product_es_0420433,reviewer_es_0890380,2,Decepción de mi hijo... sabemos que la publicidad muchas veces miente.... pero en este caso es una pasada.... es imposible hacer lo que dice la publicidad.,Decepcionante,es,sports
11377,es_0787359,product_es_0384623,reviewer_es_0570706,2,"Sin resultados, dependerá de la gravedad de la avería.",Sin resultados,es,automotive
11378,es_0860695,product_es_0250474,reviewer_es_0411687,2,De los tres vestidos uno de ellos no estaba reflejado en el anuncio y es horrible. Los zapatos de uno de los modelos no corresponde con la imagen del anuncio en el que indican unas zapatillas de deporte y enviaron unas botas negras,No es lo que esperaba,es,toy
11379,es_0084396,product_es_0000393,reviewer_es_0273838,2,"Es gracioso ver como hay 3 opiniones que han probado el producto en un móvil que todavía no había salido cuando escribieron la opinión... La funda es de todo menos fina. Protege y ofrece muy buen agarre, pero es gruesa a más no poder.",Demasiado gruesa,es,wireless
11380,es_0175249,product_es_0870353,reviewer_es_0307035,2,El producto es muy similar a las fotos pero son pequeños y dejan el dedo verde. Normal teniendo en cuenta su precio. El pedido llegó en el tiempo estimado y entregado en el buzón.,"Envío correcto, producto mediocre",es,jewelry
11381,es_0140978,product_es_0322203,reviewer_es_0198612,2,Un paquete si salían los marcos de color y los otros no,UN TIMO,es,camera
11382,es_0996425,product_es_0022953,reviewer_es_0891276,2,"No me han gustado. Están bastante mal acabados, las juntas tienen rebabas, el diseño de corazones no se aprecia bien y no se parecen mucho a las fotos de la presentación. Son una imitación bastante mala incluso por el precio que tienen. El metal del que están hechos se ve muy basto. Se los he regalado a mi hija para jugar a disfrazarse.",No me han gustado nada,es,jewelry
11383,es_0050222,product_es_0772841,reviewer_es_0065076,2,"Tengo problemas con el mobil desde el 1r dia, en las llamadas no oigo al destinatario, hecho que implica o que llame de nuevo o que ponga el manos libres, me llama alguien mientras estoy en otra conversacion y me desaparece el manos libres, cuando escribo el teclado me falla y se queda bloqueado. resistente lo sera, pero el software del sistema operativo va fatal!!!",ME EMPEZO A FALLAR EL 1r DIA,es,wireless
11384,es_0005706,product_es_0477650,reviewer_es_0100507,2,La tela y las cremalleras de la bolsa de aseo no son de muy buena calidad. Por otro lado tiene bastante capacidad y se pliega fácilmente.,Bolsa mediocre,es,luggage
11385,es_0212578,product_es_0364341,reviewer_es_0375656,2,Una castaña. Mejor el de toda la vida,Caca,es,home
11386,es_0415601,product_es_0094287,reviewer_es_0493126,2,"Empezó bien, pero dejó de cargar a los pocos días.",Pequeñito,es,sports
11387,es_0180321,product_es_0217225,reviewer_es_0493297,2,"De buena calidad, pero muy inestable en posición vertical. Realmente solo se puede usar en posición horizontal y entonces ocupa mucho espacio.",Contenedor paletas maquillage,es,beauty
11388,es_0000077,product_es_0350200,reviewer_es_0204802,2,Producto correcto pero fue enviado a una panaderia (que ni al vecino de al lado) sin haberlo pedido en las opciones de entrega,Enviado a Vecino si consentimiento,es,book
11389,es_0284202,product_es_0332991,reviewer_es_0670957,2,"funciona bien, pero la calidad es bastante floja, ni en broma se parece a una camara normal",se ve bastante flojito,es,camera
11390,es_0550655,product_es_0036903,reviewer_es_0250942,2,"La batería de momento va bien, solo tiene 24 horas de uso con mas tiempo actualizare, pero si puedo decir que el destornillador de estrella no me valió ni para terminar de apretar los tornillos, se le fueron las marcas y tuve que utilizar otro.","Bateria bien, destornillador de estrella mal",es,wireless
11391,es_0915488,product_es_0137135,reviewer_es_0206184,2,"Lo compré pensando que se podría combinar con la pistola y no es así. Deberían ponerlo en la descripción porque luego, en las sugerencias, viene que se suelen comprar juntos y piensas que se pueden combinar. Además es pequeño. Por el precio me extrañaba a mí que fuera mucho más.",No es como esperaba,es,toy
11392,es_0752006,product_es_0874747,reviewer_es_0236189,2,"En dos días oxidado Podrían hacerlo en otro material q se pueda mojar, en dos días lo tenía negro.pero es muy bonito",Lolita,es,home
11393,es_0396959,product_es_0283519,reviewer_es_0801270,2,No me ha llegado aún.Tengo una notificación suya que me llegará antes del 6 de diciembre.Gracias por contactar. Un saludo cordial.,Esperando el envío,es,beauty
11394,es_0642364,product_es_0062203,reviewer_es_0184117,2,Esta bien pero tienes que estar muy delgada para que quede bien....Pero si eres delgada es muy bonito y el Color es precioso....,Esta bien......,es,apparel
11395,es_0556593,product_es_0500470,reviewer_es_0655832,2,"Me parece un poco caro para lo que es... Compré este porque me gustó el diseño, pensaba que era macizo, pero no. A parte el té se sale (más que en otros infusores más baratos que he tenido) y es un poco desagradable tragar trocitos de hoja de té. Lo he encontrado más barato de otros vendedores, el precio que tiene aquí es un robo.",Precio elevado,es,home
11396,es_0661966,product_es_0948651,reviewer_es_0771257,2,"El paquete lo recibí abierto y la caja que había en el interior estaba rota. Se pusieron en contacto conmigo para solucionarlo, me dijeron que me enviarían un producto igual sin costó pero lo que me enviaron fue el otro producto que había pedido en ese pedido. Aún no he montado las piezas, como no vienen instrucciones no sé si me faltarán piezas.",Error en devolución.,es,pet_products
11397,es_0903274,product_es_0455152,reviewer_es_0406139,2,"La calidad es baja y la cantidad es aleatoria... unas bobinas vienen con mucho hilo otras con muy poco, igual que las canillas, además algunas están un poco dobladas por lo que no creo que pueda usarlas en la máquina. La cajita en la que vienen una vez abierta ya no se puede cerrar. Supongo que por el precio que tiene no se puede pedir más.",Regular,es,home
11398,es_0132560,product_es_0392285,reviewer_es_0966566,2,"En las fotos aquí en Amazon parece que el estuche venga colorado (y bi-color en el ejemplar que habia elegido yo que era el negro y gris) y no es así, es transparente, de un unico color. No le doy una estrella porqué cumple su función.",Fotos engañosas,es,wireless
11399,es_0358486,product_es_0634149,reviewer_es_0440458,2,plasticos de muy mala calidad,mala calidad,es,toy
11400,es_0852566,product_es_0263116,reviewer_es_0707609,2,"Se queda corto, una vez colocado en una barra horizontal, el cabezal solo permite movimientos verticales, no permite el giro horizontal.",Le falta un segundo giro del cabezal.,es,camera
11401,es_0692574,product_es_0505875,reviewer_es_0521370,2,La compre para mi hija que la pudiera llevar a la escuela pero es muy pequeña. No cabe algo mas grande que un DIN A5,Muy pequeña,es,luggage
11402,es_0845528,product_es_0648619,reviewer_es_0967817,2,"La goma de color que lo recubre es peor de lo que esperaba, se suelta fácil, estético es peor calidad inferior.",Normalito,es,home_improvement
11403,es_0036919,product_es_0611417,reviewer_es_0454031,2,"Cuando abrí las patas por segunda vez para hacer uno foto se me rompió una de las patas, y cuando quise arreglar esa pata, se me rompió otra...en fin un desastre.",Se me rompió casi sin usarlo,es,wireless
11404,es_0405990,product_es_0926955,reviewer_es_0742035,2,Las instrucciones sólo están en Francés.,Instrucciones en Francés,es,home
11405,es_0627785,product_es_0036318,reviewer_es_0049790,2,El color es más claro de lo que debe ve en La foto. En la foto se ve el teclado en inglés y me llego en español. El espacio entre letras es muy reducido a pesar de que el teclado no es pequeño.,No muy convencido,es,pc
11406,es_0212887,product_es_0946182,reviewer_es_0475676,2,"Me parece excesivo cobrar 16 Euros por dos trozos de plástico y un mini motor eléctrico. El producto una vez en la mano se ve falto de calidad en sus acabados, y muy endeble. Por más señas, creo que el que recibí yo, fue un producto re-acondicionado, puesto que presentaba algún rastro de suciedad. En cuanto a su función, la cumple medianamente. No recomiendo su compra en absoluto en base a mi experiencia.",Decepcionante,es,pet_products
11407,es_0540185,product_es_0737767,reviewer_es_0883874,2,Calidad precio no corresponde. Muy cara para la calidad que tiene. Para mi opinión.,No cumplió expectativa,es,pet_products
11408,es_0227376,product_es_0373483,reviewer_es_0048780,2,Para HP 6700 no me sirvió. El kit viene completo hasta con guantes. Pero al no haber podido usarlos no puedo evaluarlos.,Cuidado. Verificar antes el modelo de impresora.,es,home
11409,es_0241499,product_es_0663470,reviewer_es_0647771,2,"El control de temperatura funciona muy bien, pero la tapa se rompió al mes.",Tapa rota al mes. Control temperatura muy práctico.,es,kitchen
11410,es_0449896,product_es_0980239,reviewer_es_0490365,2,Lo devolví porque me echaba el agua por debajo. No se si era defecto del mio o son todos asi. Es una pena porque el producto parecia de calidad y la idea es muy buena,La idea es muy buena,es,home_improvement
11411,es_0435173,product_es_0565000,reviewer_es_0806197,2,"Buena calidad, pero los tornillos se rompieron de mala calidad y faltaban los embellecedores de las ruedas pequeñas",Aceptable,es,sports
11412,es_0314732,product_es_0665075,reviewer_es_0074185,2,"No era lo que esperaba,Por eso he pedido la otra. Era para ina persona mayor y los números y el funcionamiento no eran el esperado.",Reyes,es,sports
11413,es_0619217,product_es_0239374,reviewer_es_0359357,2,Y nadie va hablar del cable tan malo que tiene? ( se enrreda muchisimo y no hablo de uso particular) también tiene poca potencia comparada con la Oster por ejemplo.También la Oster tiene un mejor cable y sin problemas.Además que la triplica en rendimiento o potencia.,Normalita,es,personal_care_appliances
11414,es_0483257,product_es_0117195,reviewer_es_0468732,2,No lleva enganche. Es un poco cutre.,Cutre,es,sports
11415,es_0641753,product_es_0896225,reviewer_es_0112693,2,"Ahorra mucho tiempo, limpia bastante bien lo malo es que se desmonta con facilidad en lugares con menos espacio. Demasiado frágil, al cuarto uso se rompió la pieza que sujeta el plumero. Precio elevado para calidad que ofrece.",No lo recomiendo,es,home_improvement
11416,es_0224359,product_es_0999909,reviewer_es_0074806,2,"El camión viene perfectamente acabado, tiene detalles muy buenos para ser un juguete, los retrovisores son de goma, para no romperlos en el primer golpe, pero en potencia se queda muy corto, tarda en acelerar mucho comparado con otros modelos similares, y no es capaz de subir pendientes leves con la batería recién cargada. Para utilizarlo en llano y sin echarle carga es un gran juguete por el precio que tiene, pero hay alternativas más pequeñas 4x4 en vez de 6x6 que van mucho mejor funcionalmente.","Muy bien acabado, pero le falta mucha potencia",es,toy
11417,es_0475663,product_es_0552592,reviewer_es_0435876,2,No se sujeta bien al secador y es un secador universal con boquilla larga. No es satisfactorio para mi agrado,Difusor,es,personal_care_appliances
11418,es_0077283,product_es_0727211,reviewer_es_0785702,2,Bueno se repetían 3 filtros. Dos de ellos el de uv y el de monocromo no son más k un cristal con color,Sin mas,es,camera
11419,es_0142160,product_es_0613961,reviewer_es_0830939,2,"Lo peor de todo es que me dá problemas con la inducción. Cuesta mucho que coja el wok, ya que parece que no lo reconoce y se queda parpadeando. Cuesta mucho ponerse a cocinar con el wok hasta que llega un momento que lo reconoce se calienta pero en el momento que lo levantas para dar la vuelta a las verduras vuelve a pasar lo mismo. se enfría el wok hasta que la inducción lo vuelve a coger.",Buen Wok,es,home
11420,es_0024211,product_es_0396094,reviewer_es_0301847,2,Compré la llave por el par de apriete para unos tornillos de monturas para un visor de mi rifle. Por desgracia se rompió un tornillo con lo que conlleva está rotura. No la he vuelto a utilizar.,"Se supone que al llegar al par de apriete deja de apretar , no es asi",es,home_improvement
11421,es_0840294,product_es_0411593,reviewer_es_0582321,2,"El producto es tal cual, aunque con un grosor inferior al esperado, pero es util",Grosor fino,es,lawn_and_garden
11422,es_0454487,product_es_0363198,reviewer_es_0943249,2,"Me esperaba más del libro. Texto sin sentido y sobre la canción, pues bastante fea. A mi hija de 11 meses no le gusta demasiado",Libro con texto surrealista,es,book
11423,es_0436691,product_es_0787031,reviewer_es_0269943,2,"El vendedor ya avisa que no cubre toda la superfície pero es que no llega a cubrir la pantalla, cuando está encendida quedan márgenes sin cubrir y se nota mucho además que dificulta tocarla",No sirve,es,electronics
11424,es_0065924,product_es_0372669,reviewer_es_0067847,2,"Una pena pero se me ajustaba bien, así que no cumplía la función deseada. Es un fastidio que sólo haya una talla.",No se me ajustaba,es,sports
11425,es_0005333,product_es_0415302,reviewer_es_0004510,2,"Viene en una caja de cartón, precintada, pero el espejo no esta protegido, ni con burbujas, ni con un film que al menos proteja el cristal. Me llegó con rayadas y lo tuve que devolver.",Mal embalado,es,automotive
11426,es_0672329,product_es_0252222,reviewer_es_0469969,2,"Toda la descripción es cierta. Pero la distancia es totalmente falsa... No llega ni a 200 metros... Para perros de caza que se alejan, no son válidos...",NO ME FUE VÁLIDO,es,home
11427,es_0287427,product_es_0203176,reviewer_es_0093781,2,"Se sobrecalienta nada mas encenderse y tienes que aguantar el ventilador todo el rato, que no es silencioso precisamente. Para esta gama baja casi todas las opciones son mejores, simplemente porque no traen estos defectos de fabrica. Al menos parece estar bien construido, aunque la falta de teclas fisicas en el raton me resulta algo molesto. Aparte, el cable de cargas es bastante corto y fino.",Malo para ser un utilitario,es,pc
11428,es_0798758,product_es_0499566,reviewer_es_0874721,2,Tejido muy fino en el cuello,Esta bien.,es,sports
11429,es_0743327,product_es_0928239,reviewer_es_0628247,2,"Producto el esperado y envío rápido, pero me ha llegado el producto chafado. Una mala manipulación sumado a un mal embalaje.",Mal embalado,es,sports
11430,es_0374884,product_es_0361734,reviewer_es_0614129,2,Para pasar un rato divertido pero muy simple,Esperaba algo mejor,es,book
11431,es_0104833,product_es_0439611,reviewer_es_0965908,2,"Muy flojito, parece que es mas potente de lo que en realidad es, en fin una batidora grande. No volvería a comprarlo",Decepcionada,es,kitchen
11432,es_0929991,product_es_0883701,reviewer_es_0151369,2,De los dos tarros. Uno huele mas que el otro. Tiene autentico olor a chicle. No es para nada un olor empalagoso. La gente que se sube a mi coche les encanta el olor,Olor dulce,es,automotive
11433,es_0870254,product_es_0597280,reviewer_es_0027451,2,"Tiene una calidad muy floja, dudo que la correa aguante lo suficiente. Pero por el precio que esta tampoco sw puede pedir mas.",Calidad precio ok,es,sports
11434,es_0409913,product_es_0117046,reviewer_es_0563696,2,"Las tazas son muy bonitas y prácticas ya que dejan poner mensajes en las mismas, la pega es que las tizas llegan rotas",Regalo bonito,es,home
11435,es_0371194,product_es_0256336,reviewer_es_0644337,2,Se rompen con facilidad,Baja calidad,es,toy
11436,es_0773012,product_es_0425969,reviewer_es_0330208,2,Las compré para el dolor de las rodillas por el colágeno para la articulación y no he notado ninguna mejoría.,A mi no me han servido,es,drugstore
11437,es_0337874,product_es_0627966,reviewer_es_0974296,2,"Es un saco manta muy gracioso, pero lo tuve que devolver por que era para mi sobrino de 12 años que es grandote y no cabía.",Simpático,es,home
11438,es_0142386,product_es_0020643,reviewer_es_0651553,2,"Entrega en el día indicado y bien protegido. El micrófono es de plástico y el sonido es bastante malo, pero para que jueguen las peques me vale.",Micrófono,es,toy
11439,es_0056924,product_es_0711269,reviewer_es_0557228,2,"Q pena. Es muy bonito, pero se le está cayendo el cromado de la esfera. Me he llevado una gran decepción. Creo q me lo tendrían q descambiar por otro. Sería posible?. Me encantaba el reloj, pero no me lo pongo porque se está descascarillado el cromado azul de la esfera. Una pena. Gracias.",Una pena lo de el reloj,es,watch
11440,es_0054448,product_es_0814429,reviewer_es_0871485,2,"El mano funciona perfectamente..., pero NO se pueden sincronizar mas de un mando a la vez y yo lo quería para tener dos. Creo que se debería advertir en las características. Otra anécdota. Venían dos pilas de AA cuando se requieren 2 AAA.","Si lo hubiera sabido, no lo compro.",es,electronics
11441,es_0657826,product_es_0818400,reviewer_es_0552989,2,"no sirven, despues de siete intentos o son demasiado grandes o no se quedan bien pegadas a la uña y se me acaban cayendo... la verdad que lo compré porque traía mucha variedad pero no interesa porque no valen para lo que las necesito",no son lo que esperaba,es,beauty
11442,es_0586213,product_es_0940050,reviewer_es_0792610,2,Cuando se enchufa a la corriente salta el diferencial. Debe tener un corto. Valorare si merece la pena repararla. Creo que una marca como Bosch tenia que tener mucha mas longevidad,Duracion 2 años y 5 meses,es,kitchen
11443,es_0027030,product_es_0253174,reviewer_es_0069194,2,"Cumple con lo absolutamente básico, que es convertir señales PCM digitales en audio analógico, poco más. Permite seleccionar entre 4 fuentes digitales, 2 ópticas y 2 coaxiales, y si apagamos y encendemos de nuevo el aparato recuerda la última selección. Sin embargo, no dispone de control de volumen, y éste es un poco bajo a la salida, y eso que lo probé con unos altavoces autoamplificados a la salida. Lo peor es que no soporta ningún formato de audio que no sea PCM puro y duro, es decir, no decodifica nada que sea AC3, DTS ó AAC de ningún tipo, ni con sonido 2.0, nada de nada. Acabé devolviéndolo y por ese mismo precio compré otro convertidor que sí decodifica todos esos formatos hasta con 5.1 canales de sonido.",Muy básico,es,electronics
11444,es_0518321,product_es_0064055,reviewer_es_0622354,2,Me an venido corto sombras rotas y eso me a jodido mucho por lo demás el producto es el de la foto,Sombras de ojos,es,beauty
11445,es_0462026,product_es_0528302,reviewer_es_0966161,2,"Aunque describa muchos vicios de la Universidad, el argumento y el tono narrativo hacen que la lectura sea aburrida",Decepcionante,es,book
11446,es_0973761,product_es_0155140,reviewer_es_0187120,2,"En las fotos parece mas grande pero en la realidad...es muy pequeño, no sirve prácticamente ni para un bebe, no lo recomiendo.",Diminuto,es,toy
11447,es_0455848,product_es_0380986,reviewer_es_0305090,2,Se descose fácilmente . Demasiada mala calidad aunque el dibujo y los colores muy bonitos.Da muy poca talla. Tardó bastante en llegar,Mala calidad,es,apparel
11448,es_0403998,product_es_0850423,reviewer_es_0938680,2,Me vinieron colores repetidos y en muy mal estado de pintura. Algunos colores ni estan. Defraudado cn el producto.,Defraudado,es,sports
11449,es_0388993,product_es_0712657,reviewer_es_0622130,2,Si se consigue barata puede estar bien para usarla en un lugar expuesto. Vídeos de poca calidad y tiempo de respuesta elevado. Hay muchas mejores opciones.,Si se consigue de oferta...,es,electronics
11450,es_0341847,product_es_0523756,reviewer_es_0520219,2,"Al tacto es agradable, pero tiene varios puntos de plástico que sobresalen en la zona central de ambos lados, se los he cortado con un cutter y ya se ha solucionado, por lo demás encaja.",decepcionado,es,wireless
11451,es_0868855,product_es_0298356,reviewer_es_0551486,2,"No cumplen con las fechas de entrega por lo que debes de solucionar tu suministro con otro proveedor, lo que hace innecesario su producto",entrega fatal,es,lawn_and_garden
11452,es_0545584,product_es_0546218,reviewer_es_0169272,2,los cuchillos no cortan y algunos los mangos en poco tiempo de uso se mueven con orgura cortan mas los de los chinos,orribles,es,home
11453,es_0783192,product_es_0267342,reviewer_es_0586724,2,"Me llegó que perdía aire, calidad muy básica. Estabilidad mala para más de 65 kg",Calidad muy justa,es,sports
11454,es_0157319,product_es_0216721,reviewer_es_0561751,2,"No soporta 4k, para full HD va bien. El mini pc por lo demás es como indica las características del producto",Fallo de imagen,es,pc
11455,es_0234028,product_es_0830368,reviewer_es_0997903,2,"Son más bonitos en la foto que en la mano, se nota que esta retocada para que los colores parezcan mas vivos, y eso me disgusta.",No son fieles a la imagen que se ve,es,home
11456,es_0231496,product_es_0340507,reviewer_es_0572787,2,"Funcionan bien con el movil y son ergonómicos, pero no transpiran nada, al rato de usarlos se te queda la mano mojada. Los uso para esquiar.",No transpirables.,es,apparel
11457,es_0643326,product_es_0470822,reviewer_es_0837199,2,Es muy sencillo y no me gusta porque hay que hacer todo desde la aplicación del móvil. No consigo configurar la recepción de los sms ni whatsapp.,No me convence,es,electronics
11458,es_0319010,product_es_0982062,reviewer_es_0483757,2,"Buena calidad de sonido, la sincronización perfecta, tanto con el smartphone como con el TomTom runner pero, para mi gusto el cable es un poco largo y molesto si lo llevas por detrás del cuello, lo peor de todo es que a los 15 meses dejo de funcionar",Dejo de funcionar,es,wireless
11459,es_0278632,product_es_0698737,reviewer_es_0506795,2,"Los he usado poco y nada. Pero con poco uso, el auricular izquierdo falla el audio, se entrecorta constantemente.",pobre calidad de audio,es,electronics
11460,es_0591940,product_es_0373133,reviewer_es_0057258,2,"Es caro y después de usarlo un par de semanas en Indonesia, no sabría decir si funciona o no, ya que nos picaban a veces a unos y a veces a otros y todos lo llevábamos puesto. Si tenemos en cuenta que además no es muy sano aplicar estos productos sobre la piel, yo no lo recomiendo. Los últimos días no nos lo dimos y no notamos diferencia alguna.",No sabría decir si funciona realmente o no,es,drugstore
11461,es_0250777,product_es_0064845,reviewer_es_0735003,2,Me vino son caja solo en su funda y las instalaciones en inglés,Microfono,es,musical_instruments
11462,es_0102261,product_es_0576243,reviewer_es_0409221,2,A las 2 semanas de uso el tactil dejo de funcionar si compran un movil sony que sea de los mas actuales,2 semanas uso = roto,es,wireless
11463,es_0025640,product_es_0016816,reviewer_es_0884013,2,"Mal. El producto había sido utilizado ya, incluso en la caja estaba adherida la etiqueta del anterior envío. Los altavoces hacen ruido.",José Manuel,es,pc
11464,es_0692311,product_es_0924127,reviewer_es_0540951,2,"Vino sucia por dentro y a demás hay que hacer mucha fuerza por qué si no se escapa el agua por la Junta ,al no ser de forma octogonal no se puede apretar con facilidad.por otro lado es muy bonita,pero no busco un adorno",Regular,es,home
11465,es_0463322,product_es_0996896,reviewer_es_0412825,2,"Compré esta chaqueta en talla M y me llegó tal y como se muestra en las fotos, pero como el tamaño me pareció pequeño decidí compra una L y cambiar la otra. Mi sorpresa al recibir la otra chaqueta fue que no se parece en nada. El modelo totalmente diferente, el color, la calidad..no tiene nada que ver. Ni siquiera este modelo aparece como opción de compra.",EL PRODUCTO NO SE PARECE AL DE LA FOTO,es,apparel
11466,es_0475429,product_es_0474571,reviewer_es_0347461,2,Me llego el día 8 y debería de haber llegado máximo el día 5 tardo más de la cuenta y el producto es resbaladizo,Francisco garcia,es,apparel
11467,es_0181007,product_es_0692250,reviewer_es_0535209,2,"Hola, acabo de recibir el paquete con 2 bolsas de alpiste. Pero una de las 2 bolsas estaba abierta. Parece como si la hubieran devuelto. No me parece bien. Saludos",1 Bolsa estaba abierta,es,grocery
11468,es_0418232,product_es_0823107,reviewer_es_0496514,2,"En principio es tal como en las fotos, está bien que tenga para regular intensidad de la luminosidad de los números, incluso llegando a desaparecer los números. Lo peor es el volumen de la radio, que en su nivel más bajo se escucha mucho, sobre todo de noche, con el tiempo observé que atrasa unos 2 o 3 minutos al mes",No lo volvería a comprar,es,home
11469,es_0959598,product_es_0417602,reviewer_es_0439540,2,Es fácil de usar y bastante comoda. Poca durabilidad. Se nos rompio el enganche trasero en pocos meses. Deberían reforzarla más,Mejorable,es,baby_product
11470,es_0559656,product_es_0779671,reviewer_es_0123595,2,A ver...el tejido es malito. Y la talla no tiene nada que ver con el tallaje. Obviamente la calidad corresponde con el precio. No te puedes esperar más de la sudadera. Yo me pedí una L y me queda como una S,Mal tallaje,es,apparel
